drop_id,pisco_code,MaxN,spp_drop_biomass_mean_kg,spp_drop_biomass_total_kg,pisco_code_metric
CAR_219,SPUL,3,0,0,bm_SPUL
CAR_219,SPUL,1,0,0,bm_SPUL
CAR_219,SPUL,1,0,0,bm_SPUL
CAR_219,SPUL,2,0,0,bm_SPUL
CAR_219,SPUL,2,0,0,bm_SPUL
CAR_219,SPUL,20,0,0,bm_SPUL
CAR_219,SPUL,3,0,0,bm_SPUL
CAR_219,SPUL,6,0,0,bm_SPUL
CAR_219,SPUL,3,0,0,bm_SPUL
CAR_219,SPUL,1,0,0,bm_SPUL
CAR_219,SPUL,1,0,0,bm_SPUL
CAR_219,SPUL,2,0,0,bm_SPUL
CAR_219,SPUL,2,0,0,bm_SPUL
CAR_219,SPUL,20,0,0,bm_SPUL
CAR_219,SPUL,3,0,0,bm_SPUL
CAR_219,SPUL,6,0,0,bm_SPUL
CAR_219,SPUL,3,0,0,bm_SPUL
CAR_219,SPUL,1,0,0,bm_SPUL
CAR_219,SPUL,1,0,0,bm_SPUL
CAR_219,SPUL,2,0,0,bm_SPUL
CAR_219,SPUL,2,0,0,bm_SPUL
CAR_219,SPUL,20,0,0,bm_SPUL
CAR_219,SPUL,3,0,0,bm_SPUL
CAR_219,SPUL,6,0,0,bm_SPUL
CAR_219,SPUL,3,0,0,bm_SPUL
CAR_219,SPUL,1,0,0,bm_SPUL
CAR_219,SPUL,1,0,0,bm_SPUL
CAR_219,SPUL,2,0,0,bm_SPUL
CAR_219,SPUL,2,0,0,bm_SPUL
CAR_219,SPUL,20,0,0,bm_SPUL
CAR_219,SPUL,3,0,0,bm_SPUL
CAR_219,SPUL,6,0,0,bm_SPUL
CAR_219,SPUL,3,0,0,bm_SPUL
CAR_219,SPUL,1,0,0,bm_SPUL
CAR_219,SPUL,1,0,0,bm_SPUL
CAR_219,SPUL,2,0,0,bm_SPUL
CAR_219,SPUL,2,0,0,bm_SPUL
CAR_219,SPUL,20,0,0,bm_SPUL
CAR_219,SPUL,3,0,0,bm_SPUL
CAR_219,SPUL,6,0,0,bm_SPUL
CAR_219,SPUL,3,0,0,bm_SPUL
CAR_219,SPUL,1,0,0,bm_SPUL
CAR_219,SPUL,1,0,0,bm_SPUL
CAR_219,SPUL,2,0,0,bm_SPUL
CAR_219,SPUL,2,0,0,bm_SPUL
CAR_219,SPUL,20,0,0,bm_SPUL
CAR_219,SPUL,3,0,0,bm_SPUL
CAR_219,SPUL,6,0,0,bm_SPUL
CAR_219,SPUL,3,0,0,bm_SPUL
CAR_219,SPUL,1,0,0,bm_SPUL
CAR_219,SPUL,1,0,0,bm_SPUL
CAR_219,SPUL,2,0,0,bm_SPUL
CAR_219,SPUL,2,0,0,bm_SPUL
CAR_219,SPUL,20,0,0,bm_SPUL
CAR_219,SPUL,3,0,0,bm_SPUL
CAR_219,SPUL,6,0,0,bm_SPUL
CAR_219,SPUL,3,0,0,bm_SPUL
CAR_219,SPUL,1,0,0,bm_SPUL
CAR_219,SPUL,1,0,0,bm_SPUL
CAR_219,SPUL,2,0,0,bm_SPUL
CAR_219,SPUL,2,0,0,bm_SPUL
CAR_219,SPUL,20,0,0,bm_SPUL
CAR_219,SPUL,3,0,0,bm_SPUL
CAR_219,SPUL,6,0,0,bm_SPUL
CAR_219,SPUL,3,0,0,bm_SPUL
CAR_219,SPUL,1,0,0,bm_SPUL
CAR_219,SPUL,1,0,0,bm_SPUL
CAR_219,SPUL,2,0,0,bm_SPUL
CAR_219,SPUL,2,0,0,bm_SPUL
CAR_219,SPUL,20,0,0,bm_SPUL
CAR_219,SPUL,3,0,0,bm_SPUL
CAR_219,SPUL,6,0,0,bm_SPUL
CAR_219,SPUL,3,0,0,bm_SPUL
CAR_219,SPUL,1,0,0,bm_SPUL
CAR_219,SPUL,1,0,0,bm_SPUL
CAR_219,SPUL,2,0,0,bm_SPUL
CAR_219,SPUL,2,0,0,bm_SPUL
CAR_219,SPUL,20,0,0,bm_SPUL
CAR_219,SPUL,3,0,0,bm_SPUL
CAR_219,SPUL,6,0,0,bm_SPUL
CAR_219,SPUL,3,0,0,bm_SPUL
CAR_219,SPUL,1,0,0,bm_SPUL
CAR_219,SPUL,1,0,0,bm_SPUL
CAR_219,SPUL,2,0,0,bm_SPUL
CAR_219,SPUL,2,0,0,bm_SPUL
CAR_219,SPUL,20,0,0,bm_SPUL
CAR_219,SPUL,3,0,0,bm_SPUL
CAR_219,SPUL,6,0,0,bm_SPUL
CAR_219,SPUL,3,0,0,bm_SPUL
CAR_219,SPUL,1,0,0,bm_SPUL
CAR_219,SPUL,1,0,0,bm_SPUL
CAR_219,SPUL,2,0,0,bm_SPUL
CAR_219,SPUL,2,0,0,bm_SPUL
CAR_219,SPUL,20,0,0,bm_SPUL
CAR_219,SPUL,3,0,0,bm_SPUL
CAR_219,SPUL,6,0,0,bm_SPUL
CAR_219,SPUL,3,0,0,bm_SPUL
CAR_219,SPUL,1,0,0,bm_SPUL
CAR_219,SPUL,1,0,0,bm_SPUL
CAR_219,SPUL,2,0,0,bm_SPUL
CAR_219,SPUL,2,0,0,bm_SPUL
CAR_219,SPUL,20,0,0,bm_SPUL
CAR_219,SPUL,3,0,0,bm_SPUL
CAR_219,SPUL,6,0,0,bm_SPUL
CAR_219,SPUL,3,0,0,bm_SPUL
CAR_219,SPUL,1,0,0,bm_SPUL
CAR_219,SPUL,1,0,0,bm_SPUL
CAR_219,SPUL,2,0,0,bm_SPUL
CAR_219,SPUL,2,0,0,bm_SPUL
CAR_219,SPUL,20,0,0,bm_SPUL
CAR_219,SPUL,3,0,0,bm_SPUL
CAR_219,SPUL,6,0,0,bm_SPUL
CAR_219,SPUL,3,0,0,bm_SPUL
CAR_219,SPUL,1,0,0,bm_SPUL
CAR_219,SPUL,1,0,0,bm_SPUL
CAR_219,SPUL,2,0,0,bm_SPUL
CAR_219,SPUL,2,0,0,bm_SPUL
CAR_219,SPUL,20,0,0,bm_SPUL
CAR_219,SPUL,3,0,0,bm_SPUL
CAR_219,SPUL,6,0,0,bm_SPUL
CAR_219,SPUL,3,0,0,bm_SPUL
CAR_219,SPUL,1,0,0,bm_SPUL
CAR_219,SPUL,1,0,0,bm_SPUL
CAR_219,SPUL,2,0,0,bm_SPUL
CAR_219,SPUL,2,0,0,bm_SPUL
CAR_219,SPUL,20,0,0,bm_SPUL
CAR_219,SPUL,3,0,0,bm_SPUL
CAR_219,SPUL,6,0,0,bm_SPUL
CAR_219,SPUL,3,0,0,bm_SPUL
CAR_219,SPUL,1,0,0,bm_SPUL
CAR_219,SPUL,1,0,0,bm_SPUL
CAR_219,SPUL,2,0,0,bm_SPUL
CAR_219,SPUL,2,0,0,bm_SPUL
CAR_219,SPUL,20,0,0,bm_SPUL
CAR_219,SPUL,3,0,0,bm_SPUL
CAR_219,SPUL,6,0,0,bm_SPUL
CAR_219,SPUL,3,0,0,bm_SPUL
CAR_219,SPUL,1,0,0,bm_SPUL
CAR_219,SPUL,1,0,0,bm_SPUL
CAR_219,SPUL,2,0,0,bm_SPUL
CAR_219,SPUL,2,0,0,bm_SPUL
CAR_219,SPUL,20,0,0,bm_SPUL
CAR_219,SPUL,3,0,0,bm_SPUL
CAR_219,SPUL,6,0,0,bm_SPUL
CAR_219,SPUL,3,0,0,bm_SPUL
CAR_219,SPUL,1,0,0,bm_SPUL
CAR_219,SPUL,1,0,0,bm_SPUL
CAR_219,SPUL,2,0,0,bm_SPUL
CAR_219,SPUL,2,0,0,bm_SPUL
CAR_219,SPUL,20,0,0,bm_SPUL
CAR_219,SPUL,3,0,0,bm_SPUL
CAR_219,SPUL,6,0,0,bm_SPUL
CAR_219,SPUL,3,0,0,bm_SPUL
CAR_219,SPUL,1,0,0,bm_SPUL
CAR_219,SPUL,1,0,0,bm_SPUL
CAR_219,SPUL,2,0,0,bm_SPUL
CAR_219,SPUL,2,0,0,bm_SPUL
CAR_219,SPUL,20,0,0,bm_SPUL
CAR_219,SPUL,3,0,0,bm_SPUL
CAR_219,SPUL,6,0,0,bm_SPUL
CAR_219,SPUL,3,0,0,bm_SPUL
CAR_219,SPUL,1,0,0,bm_SPUL
CAR_219,SPUL,1,0,0,bm_SPUL
CAR_219,SPUL,2,0,0,bm_SPUL
CAR_219,SPUL,2,0,0,bm_SPUL
CAR_219,SPUL,20,0,0,bm_SPUL
CAR_219,SPUL,3,0,0,bm_SPUL
CAR_219,SPUL,6,0,0,bm_SPUL
CAR_219,SPUL,3,0,0,bm_SPUL
CAR_219,SPUL,1,0,0,bm_SPUL
CAR_219,SPUL,1,0,0,bm_SPUL
CAR_219,SPUL,2,0,0,bm_SPUL
CAR_219,SPUL,2,0,0,bm_SPUL
CAR_219,SPUL,20,0,0,bm_SPUL
CAR_219,SPUL,3,0,0,bm_SPUL
CAR_219,SPUL,6,0,0,bm_SPUL
CAR_219,SPUL,3,0,0,bm_SPUL
CAR_219,SPUL,1,0,0,bm_SPUL
CAR_219,SPUL,1,0,0,bm_SPUL
CAR_219,SPUL,2,0,0,bm_SPUL
CAR_219,SPUL,2,0,0,bm_SPUL
CAR_219,SPUL,20,0,0,bm_SPUL
CAR_219,SPUL,3,0,0,bm_SPUL
CAR_219,SPUL,6,0,0,bm_SPUL
CAR_219,SPUL,3,0,0,bm_SPUL
CAR_219,SPUL,1,0,0,bm_SPUL
CAR_219,SPUL,1,0,0,bm_SPUL
CAR_219,SPUL,2,0,0,bm_SPUL
CAR_219,SPUL,2,0,0,bm_SPUL
CAR_219,SPUL,20,0,0,bm_SPUL
CAR_219,SPUL,3,0,0,bm_SPUL
CAR_219,SPUL,6,0,0,bm_SPUL
CAR_220,SPUL,5,0.35294117647058826,1.7647058823529413,bm_SPUL
CAR_220,SPUL,1,0.35294117647058826,0.35294117647058826,bm_SPUL
CAR_220,SPUL,1,0.35294117647058826,0.35294117647058826,bm_SPUL
CAR_220,SPUL,3,0.35294117647058826,1.0588235294117647,bm_SPUL
CAR_220,SPUL,6,0.35294117647058826,2.1176470588235294,bm_SPUL
CAR_220,SPUL,3,0.35294117647058826,1.0588235294117647,bm_SPUL
CAR_220,SPUL,4,0.35294117647058826,1.411764705882353,bm_SPUL
CAR_220,SPUL,5,0.35294117647058826,1.7647058823529413,bm_SPUL
CAR_220,SPUL,1,0.35294117647058826,0.35294117647058826,bm_SPUL
CAR_220,SPUL,1,0.35294117647058826,0.35294117647058826,bm_SPUL
CAR_220,SPUL,3,0.35294117647058826,1.0588235294117647,bm_SPUL
CAR_220,SPUL,6,0.35294117647058826,2.1176470588235294,bm_SPUL
CAR_220,SPUL,3,0.35294117647058826,1.0588235294117647,bm_SPUL
CAR_220,SPUL,4,0.35294117647058826,1.411764705882353,bm_SPUL
CAR_220,SPUL,5,0.35294117647058826,1.7647058823529413,bm_SPUL
CAR_220,SPUL,1,0.35294117647058826,0.35294117647058826,bm_SPUL
CAR_220,SPUL,1,0.35294117647058826,0.35294117647058826,bm_SPUL
CAR_220,SPUL,3,0.35294117647058826,1.0588235294117647,bm_SPUL
CAR_220,SPUL,6,0.35294117647058826,2.1176470588235294,bm_SPUL
CAR_220,SPUL,3,0.35294117647058826,1.0588235294117647,bm_SPUL
CAR_220,SPUL,4,0.35294117647058826,1.411764705882353,bm_SPUL
CAR_220,SPUL,5,0.35294117647058826,1.7647058823529413,bm_SPUL
CAR_220,SPUL,1,0.35294117647058826,0.35294117647058826,bm_SPUL
CAR_220,SPUL,1,0.35294117647058826,0.35294117647058826,bm_SPUL
CAR_220,SPUL,3,0.35294117647058826,1.0588235294117647,bm_SPUL
CAR_220,SPUL,6,0.35294117647058826,2.1176470588235294,bm_SPUL
CAR_220,SPUL,3,0.35294117647058826,1.0588235294117647,bm_SPUL
CAR_220,SPUL,4,0.35294117647058826,1.411764705882353,bm_SPUL
CAR_220,SPUL,5,0.35294117647058826,1.7647058823529413,bm_SPUL
CAR_220,SPUL,1,0.35294117647058826,0.35294117647058826,bm_SPUL
CAR_220,SPUL,1,0.35294117647058826,0.35294117647058826,bm_SPUL
CAR_220,SPUL,3,0.35294117647058826,1.0588235294117647,bm_SPUL
CAR_220,SPUL,6,0.35294117647058826,2.1176470588235294,bm_SPUL
CAR_220,SPUL,3,0.35294117647058826,1.0588235294117647,bm_SPUL
CAR_220,SPUL,4,0.35294117647058826,1.411764705882353,bm_SPUL
CAR_220,SPUL,5,0.35294117647058826,1.7647058823529413,bm_SPUL
CAR_220,SPUL,1,0.35294117647058826,0.35294117647058826,bm_SPUL
CAR_220,SPUL,1,0.35294117647058826,0.35294117647058826,bm_SPUL
CAR_220,SPUL,3,0.35294117647058826,1.0588235294117647,bm_SPUL
CAR_220,SPUL,6,0.35294117647058826,2.1176470588235294,bm_SPUL
CAR_220,SPUL,3,0.35294117647058826,1.0588235294117647,bm_SPUL
CAR_220,SPUL,4,0.35294117647058826,1.411764705882353,bm_SPUL
CAR_220,SPUL,5,0.35294117647058826,1.7647058823529413,bm_SPUL
CAR_220,SPUL,1,0.35294117647058826,0.35294117647058826,bm_SPUL
CAR_220,SPUL,1,0.35294117647058826,0.35294117647058826,bm_SPUL
CAR_220,SPUL,3,0.35294117647058826,1.0588235294117647,bm_SPUL
CAR_220,SPUL,6,0.35294117647058826,2.1176470588235294,bm_SPUL
CAR_220,SPUL,3,0.35294117647058826,1.0588235294117647,bm_SPUL
CAR_220,SPUL,4,0.35294117647058826,1.411764705882353,bm_SPUL
CAR_220,SPUL,5,0.35294117647058826,1.7647058823529413,bm_SPUL
CAR_220,SPUL,1,0.35294117647058826,0.35294117647058826,bm_SPUL
CAR_220,SPUL,1,0.35294117647058826,0.35294117647058826,bm_SPUL
CAR_220,SPUL,3,0.35294117647058826,1.0588235294117647,bm_SPUL
CAR_220,SPUL,6,0.35294117647058826,2.1176470588235294,bm_SPUL
CAR_220,SPUL,3,0.35294117647058826,1.0588235294117647,bm_SPUL
CAR_220,SPUL,4,0.35294117647058826,1.411764705882353,bm_SPUL
CAR_220,SPUL,5,0.35294117647058826,1.7647058823529413,bm_SPUL
CAR_220,SPUL,1,0.35294117647058826,0.35294117647058826,bm_SPUL
CAR_220,SPUL,1,0.35294117647058826,0.35294117647058826,bm_SPUL
CAR_220,SPUL,3,0.35294117647058826,1.0588235294117647,bm_SPUL
CAR_220,SPUL,6,0.35294117647058826,2.1176470588235294,bm_SPUL
CAR_220,SPUL,3,0.35294117647058826,1.0588235294117647,bm_SPUL
CAR_220,SPUL,4,0.35294117647058826,1.411764705882353,bm_SPUL
CAR_220,SPUL,5,0.35294117647058826,1.7647058823529413,bm_SPUL
CAR_220,SPUL,1,0.35294117647058826,0.35294117647058826,bm_SPUL
CAR_220,SPUL,1,0.35294117647058826,0.35294117647058826,bm_SPUL
CAR_220,SPUL,3,0.35294117647058826,1.0588235294117647,bm_SPUL
CAR_220,SPUL,6,0.35294117647058826,2.1176470588235294,bm_SPUL
CAR_220,SPUL,3,0.35294117647058826,1.0588235294117647,bm_SPUL
CAR_220,SPUL,4,0.35294117647058826,1.411764705882353,bm_SPUL
CAR_220,SPUL,5,0.35294117647058826,1.7647058823529413,bm_SPUL
CAR_220,SPUL,1,0.35294117647058826,0.35294117647058826,bm_SPUL
CAR_220,SPUL,1,0.35294117647058826,0.35294117647058826,bm_SPUL
CAR_220,SPUL,3,0.35294117647058826,1.0588235294117647,bm_SPUL
CAR_220,SPUL,6,0.35294117647058826,2.1176470588235294,bm_SPUL
CAR_220,SPUL,3,0.35294117647058826,1.0588235294117647,bm_SPUL
CAR_220,SPUL,4,0.35294117647058826,1.411764705882353,bm_SPUL
CAR_220,SPUL,5,0.35294117647058826,1.7647058823529413,bm_SPUL
CAR_220,SPUL,1,0.35294117647058826,0.35294117647058826,bm_SPUL
CAR_220,SPUL,1,0.35294117647058826,0.35294117647058826,bm_SPUL
CAR_220,SPUL,3,0.35294117647058826,1.0588235294117647,bm_SPUL
CAR_220,SPUL,6,0.35294117647058826,2.1176470588235294,bm_SPUL
CAR_220,SPUL,3,0.35294117647058826,1.0588235294117647,bm_SPUL
CAR_220,SPUL,4,0.35294117647058826,1.411764705882353,bm_SPUL
CAR_220,SPUL,5,0.35294117647058826,1.7647058823529413,bm_SPUL
CAR_220,SPUL,1,0.35294117647058826,0.35294117647058826,bm_SPUL
CAR_220,SPUL,1,0.35294117647058826,0.35294117647058826,bm_SPUL
CAR_220,SPUL,3,0.35294117647058826,1.0588235294117647,bm_SPUL
CAR_220,SPUL,6,0.35294117647058826,2.1176470588235294,bm_SPUL
CAR_220,SPUL,3,0.35294117647058826,1.0588235294117647,bm_SPUL
CAR_220,SPUL,4,0.35294117647058826,1.411764705882353,bm_SPUL
CAR_220,SPUL,5,0.35294117647058826,1.7647058823529413,bm_SPUL
CAR_220,SPUL,1,0.35294117647058826,0.35294117647058826,bm_SPUL
CAR_220,SPUL,1,0.35294117647058826,0.35294117647058826,bm_SPUL
CAR_220,SPUL,3,0.35294117647058826,1.0588235294117647,bm_SPUL
CAR_220,SPUL,6,0.35294117647058826,2.1176470588235294,bm_SPUL
CAR_220,SPUL,3,0.35294117647058826,1.0588235294117647,bm_SPUL
CAR_220,SPUL,4,0.35294117647058826,1.411764705882353,bm_SPUL
CAR_220,SPUL,5,0.35294117647058826,1.7647058823529413,bm_SPUL
CAR_220,SPUL,1,0.35294117647058826,0.35294117647058826,bm_SPUL
CAR_220,SPUL,1,0.35294117647058826,0.35294117647058826,bm_SPUL
CAR_220,SPUL,3,0.35294117647058826,1.0588235294117647,bm_SPUL
CAR_220,SPUL,6,0.35294117647058826,2.1176470588235294,bm_SPUL
CAR_220,SPUL,3,0.35294117647058826,1.0588235294117647,bm_SPUL
CAR_220,SPUL,4,0.35294117647058826,1.411764705882353,bm_SPUL
CAR_220,SPUL,5,0.35294117647058826,1.7647058823529413,bm_SPUL
CAR_220,SPUL,1,0.35294117647058826,0.35294117647058826,bm_SPUL
CAR_220,SPUL,1,0.35294117647058826,0.35294117647058826,bm_SPUL
CAR_220,SPUL,3,0.35294117647058826,1.0588235294117647,bm_SPUL
CAR_220,SPUL,6,0.35294117647058826,2.1176470588235294,bm_SPUL
CAR_220,SPUL,3,0.35294117647058826,1.0588235294117647,bm_SPUL
CAR_220,SPUL,4,0.35294117647058826,1.411764705882353,bm_SPUL
CAR_220,SPUL,5,0.35294117647058826,1.7647058823529413,bm_SPUL
CAR_220,SPUL,1,0.35294117647058826,0.35294117647058826,bm_SPUL
CAR_220,SPUL,1,0.35294117647058826,0.35294117647058826,bm_SPUL
CAR_220,SPUL,3,0.35294117647058826,1.0588235294117647,bm_SPUL
CAR_220,SPUL,6,0.35294117647058826,2.1176470588235294,bm_SPUL
CAR_220,SPUL,3,0.35294117647058826,1.0588235294117647,bm_SPUL
CAR_220,SPUL,4,0.35294117647058826,1.411764705882353,bm_SPUL
CAR_221,SPUL,22,0,0,bm_SPUL
CAR_221,SPUL,6,0,0,bm_SPUL
CAR_221,SPUL,2,0,0,bm_SPUL
CAR_221,SPUL,1,0,0,bm_SPUL
CAR_221,SPUL,3,0,0,bm_SPUL
CAR_221,SPUL,1,0,0,bm_SPUL
CAR_221,SPUL,1,0,0,bm_SPUL
CAR_221,SPUL,22,0,0,bm_SPUL
CAR_221,SPUL,6,0,0,bm_SPUL
CAR_221,SPUL,2,0,0,bm_SPUL
CAR_221,SPUL,1,0,0,bm_SPUL
CAR_221,SPUL,3,0,0,bm_SPUL
CAR_221,SPUL,1,0,0,bm_SPUL
CAR_221,SPUL,1,0,0,bm_SPUL
CAR_221,SPUL,22,0,0,bm_SPUL
CAR_221,SPUL,6,0,0,bm_SPUL
CAR_221,SPUL,2,0,0,bm_SPUL
CAR_221,SPUL,1,0,0,bm_SPUL
CAR_221,SPUL,3,0,0,bm_SPUL
CAR_221,SPUL,1,0,0,bm_SPUL
CAR_221,SPUL,1,0,0,bm_SPUL
CAR_221,SPUL,22,0,0,bm_SPUL
CAR_221,SPUL,6,0,0,bm_SPUL
CAR_221,SPUL,2,0,0,bm_SPUL
CAR_221,SPUL,1,0,0,bm_SPUL
CAR_221,SPUL,3,0,0,bm_SPUL
CAR_221,SPUL,1,0,0,bm_SPUL
CAR_221,SPUL,1,0,0,bm_SPUL
CAR_221,SPUL,22,0,0,bm_SPUL
CAR_221,SPUL,6,0,0,bm_SPUL
CAR_221,SPUL,2,0,0,bm_SPUL
CAR_221,SPUL,1,0,0,bm_SPUL
CAR_221,SPUL,3,0,0,bm_SPUL
CAR_221,SPUL,1,0,0,bm_SPUL
CAR_221,SPUL,1,0,0,bm_SPUL
CAR_221,SPUL,22,0,0,bm_SPUL
CAR_221,SPUL,6,0,0,bm_SPUL
CAR_221,SPUL,2,0,0,bm_SPUL
CAR_221,SPUL,1,0,0,bm_SPUL
CAR_221,SPUL,3,0,0,bm_SPUL
CAR_221,SPUL,1,0,0,bm_SPUL
CAR_221,SPUL,1,0,0,bm_SPUL
CAR_221,SPUL,22,0,0,bm_SPUL
CAR_221,SPUL,6,0,0,bm_SPUL
CAR_221,SPUL,2,0,0,bm_SPUL
CAR_221,SPUL,1,0,0,bm_SPUL
CAR_221,SPUL,3,0,0,bm_SPUL
CAR_221,SPUL,1,0,0,bm_SPUL
CAR_221,SPUL,1,0,0,bm_SPUL
CAR_221,SPUL,22,0,0,bm_SPUL
CAR_221,SPUL,6,0,0,bm_SPUL
CAR_221,SPUL,2,0,0,bm_SPUL
CAR_221,SPUL,1,0,0,bm_SPUL
CAR_221,SPUL,3,0,0,bm_SPUL
CAR_221,SPUL,1,0,0,bm_SPUL
CAR_221,SPUL,1,0,0,bm_SPUL
CAR_221,SPUL,22,0,0,bm_SPUL
CAR_221,SPUL,6,0,0,bm_SPUL
CAR_221,SPUL,2,0,0,bm_SPUL
CAR_221,SPUL,1,0,0,bm_SPUL
CAR_221,SPUL,3,0,0,bm_SPUL
CAR_221,SPUL,1,0,0,bm_SPUL
CAR_221,SPUL,1,0,0,bm_SPUL
CAR_221,SPUL,22,0,0,bm_SPUL
CAR_221,SPUL,6,0,0,bm_SPUL
CAR_221,SPUL,2,0,0,bm_SPUL
CAR_221,SPUL,1,0,0,bm_SPUL
CAR_221,SPUL,3,0,0,bm_SPUL
CAR_221,SPUL,1,0,0,bm_SPUL
CAR_221,SPUL,1,0,0,bm_SPUL
CAR_221,SPUL,22,0,0,bm_SPUL
CAR_221,SPUL,6,0,0,bm_SPUL
CAR_221,SPUL,2,0,0,bm_SPUL
CAR_221,SPUL,1,0,0,bm_SPUL
CAR_221,SPUL,3,0,0,bm_SPUL
CAR_221,SPUL,1,0,0,bm_SPUL
CAR_221,SPUL,1,0,0,bm_SPUL
CAR_221,SPUL,22,0,0,bm_SPUL
CAR_221,SPUL,6,0,0,bm_SPUL
CAR_221,SPUL,2,0,0,bm_SPUL
CAR_221,SPUL,1,0,0,bm_SPUL
CAR_221,SPUL,3,0,0,bm_SPUL
CAR_221,SPUL,1,0,0,bm_SPUL
CAR_221,SPUL,1,0,0,bm_SPUL
CAR_221,SPUL,22,0,0,bm_SPUL
CAR_221,SPUL,6,0,0,bm_SPUL
CAR_221,SPUL,2,0,0,bm_SPUL
CAR_221,SPUL,1,0,0,bm_SPUL
CAR_221,SPUL,3,0,0,bm_SPUL
CAR_221,SPUL,1,0,0,bm_SPUL
CAR_221,SPUL,1,0,0,bm_SPUL
CAR_221,SPUL,22,0,0,bm_SPUL
CAR_221,SPUL,6,0,0,bm_SPUL
CAR_221,SPUL,2,0,0,bm_SPUL
CAR_221,SPUL,1,0,0,bm_SPUL
CAR_221,SPUL,3,0,0,bm_SPUL
CAR_221,SPUL,1,0,0,bm_SPUL
CAR_221,SPUL,1,0,0,bm_SPUL
CAR_221,SPUL,22,0,0,bm_SPUL
CAR_221,SPUL,6,0,0,bm_SPUL
CAR_221,SPUL,2,0,0,bm_SPUL
CAR_221,SPUL,1,0,0,bm_SPUL
CAR_221,SPUL,3,0,0,bm_SPUL
CAR_221,SPUL,1,0,0,bm_SPUL
CAR_221,SPUL,1,0,0,bm_SPUL
CAR_221,SPUL,22,0,0,bm_SPUL
CAR_221,SPUL,6,0,0,bm_SPUL
CAR_221,SPUL,2,0,0,bm_SPUL
CAR_221,SPUL,1,0,0,bm_SPUL
CAR_221,SPUL,3,0,0,bm_SPUL
CAR_221,SPUL,1,0,0,bm_SPUL
CAR_221,SPUL,1,0,0,bm_SPUL
CAR_221,SPUL,22,0,0,bm_SPUL
CAR_221,SPUL,6,0,0,bm_SPUL
CAR_221,SPUL,2,0,0,bm_SPUL
CAR_221,SPUL,1,0,0,bm_SPUL
CAR_221,SPUL,3,0,0,bm_SPUL
CAR_221,SPUL,1,0,0,bm_SPUL
CAR_221,SPUL,1,0,0,bm_SPUL
CAR_221,SPUL,22,0,0,bm_SPUL
CAR_221,SPUL,6,0,0,bm_SPUL
CAR_221,SPUL,2,0,0,bm_SPUL
CAR_221,SPUL,1,0,0,bm_SPUL
CAR_221,SPUL,3,0,0,bm_SPUL
CAR_221,SPUL,1,0,0,bm_SPUL
CAR_221,SPUL,1,0,0,bm_SPUL
CAR_221,SPUL,22,0,0,bm_SPUL
CAR_221,SPUL,6,0,0,bm_SPUL
CAR_221,SPUL,2,0,0,bm_SPUL
CAR_221,SPUL,1,0,0,bm_SPUL
CAR_221,SPUL,3,0,0,bm_SPUL
CAR_221,SPUL,1,0,0,bm_SPUL
CAR_221,SPUL,1,0,0,bm_SPUL
CAR_221,SPUL,22,0,0,bm_SPUL
CAR_221,SPUL,6,0,0,bm_SPUL
CAR_221,SPUL,2,0,0,bm_SPUL
CAR_221,SPUL,1,0,0,bm_SPUL
CAR_221,SPUL,3,0,0,bm_SPUL
CAR_221,SPUL,1,0,0,bm_SPUL
CAR_221,SPUL,1,0,0,bm_SPUL
CAR_221,SPUL,22,0,0,bm_SPUL
CAR_221,SPUL,6,0,0,bm_SPUL
CAR_221,SPUL,2,0,0,bm_SPUL
CAR_221,SPUL,1,0,0,bm_SPUL
CAR_221,SPUL,3,0,0,bm_SPUL
CAR_221,SPUL,1,0,0,bm_SPUL
CAR_221,SPUL,1,0,0,bm_SPUL
CAR_221,SPUL,22,0,0,bm_SPUL
CAR_221,SPUL,6,0,0,bm_SPUL
CAR_221,SPUL,2,0,0,bm_SPUL
CAR_221,SPUL,1,0,0,bm_SPUL
CAR_221,SPUL,3,0,0,bm_SPUL
CAR_221,SPUL,1,0,0,bm_SPUL
CAR_221,SPUL,1,0,0,bm_SPUL
CAR_222,SPUL,6,0.16666666666666666,1,bm_SPUL
CAR_222,SPUL,1,0.16666666666666666,0.16666666666666666,bm_SPUL
CAR_222,SPUL,1,0.16666666666666666,0.16666666666666666,bm_SPUL
CAR_222,SPUL,3,0.16666666666666666,0.5,bm_SPUL
CAR_222,SPUL,1,0.16666666666666666,0.16666666666666666,bm_SPUL
CAR_222,SPUL,12,0.16666666666666666,2,bm_SPUL
CAR_222,SPUL,6,0.16666666666666666,1,bm_SPUL
CAR_222,SPUL,1,0.16666666666666666,0.16666666666666666,bm_SPUL
CAR_222,SPUL,1,0.16666666666666666,0.16666666666666666,bm_SPUL
CAR_222,SPUL,3,0.16666666666666666,0.5,bm_SPUL
CAR_222,SPUL,1,0.16666666666666666,0.16666666666666666,bm_SPUL
CAR_222,SPUL,12,0.16666666666666666,2,bm_SPUL
CAR_222,SPUL,6,0.16666666666666666,1,bm_SPUL
CAR_222,SPUL,1,0.16666666666666666,0.16666666666666666,bm_SPUL
CAR_222,SPUL,1,0.16666666666666666,0.16666666666666666,bm_SPUL
CAR_222,SPUL,3,0.16666666666666666,0.5,bm_SPUL
CAR_222,SPUL,1,0.16666666666666666,0.16666666666666666,bm_SPUL
CAR_222,SPUL,12,0.16666666666666666,2,bm_SPUL
