Filename,Frame,Time_(mins),Period,Period_time_(mins),OpCode,TapeReader,Depth,Comment,Date,Site,Camera_Type,Vis,Time_of_Drop,Heading,,,Family,Genus,Species,Species_Code,MaxN,Has_fed
CAR_009_LEFT_SEG3.MP4,13344,42.8561,2,10.7252,CAR_009,CJ,35.9,,09_27_2019,Carrington_MPA,BAR_8,,12:04,,,,Makebelieve,Ophiodon,elongatus,OELO,1,No
CAR_009_LEFT_SEG2.MP4,8921,22.6788,1,20.5483,CAR_009,CJ,35.9,,09_27_2019,Carrington_MPA,BAR_8,,12:04,,,,Makebelieve,Oxylebius,pictus,OPIC,1,No
CAR_009_LEFT_SEG1.MP4,22630,12.5848,1,10.4543,CAR_009,CJ,35.9,,09_27_2019,Carrington_MPA,BAR_8,,12:04,,,,Makebelieve,Rhacochilus,vacca,,43,No
CAR_009_LEFT_SEG4.MP4,14128,61.0098,2,28.8788,CAR_009,CJ,35.9,,09_27_2019,Carrington_MPA,BAR_8,,12:04,,,,Makebelieve,Rhacochilus,vacca,,50,No
CAR_009_LEFT_SEG1.MP4,21887,12.1716,1,10.0411,CAR_009,CJ,35.9,,09_27_2019,Carrington_MPA,BAR_8,,12:04,,,,Makebelieve,Sebastes,caurinus,SCAU,2,No
CAR_009_LEFT_SEG1.MP4,4178,2.3234,1,0.193,CAR_009,CJ,35.9,,09_27_2019,Carrington_MPA,BAR_8,,12:04,,,,Makebelieve,Sebastes,miniatus,SMIN,1,No
CAR_009_LEFT_SEG1.MP4,5664,3.1498,1,1.0194,CAR_009,CJ,35.9,,09_27_2019,Carrington_MPA,BAR_8,,12:04,,,,Makebelieve,Sebastes,mystinus,SMYS,11,No
CAR_009_LEFT_SEG1.MP4,4753,2.6432,1,0.5127,CAR_009,CJ,35.9,,09_27_2019,Carrington_MPA,BAR_8,,12:04,,,,Makebelieve,Sebastes,serranoidesflavidus,OYT,3,No
CAR_009_LEFT_SEG1.MP4,16119,8.964,1,6.8335,CAR_009,CJ,35.9,,09_27_2019,Carrington_MPA,BAR_8,,12:04,,,,Makebelieve,Semicossyphus,pulcher,,7,No
CAR_010_LEFT_SEG1.MP4,6094,3.3889,1,1.1406,CAR_010,CJ,41.6,,9/27/2019,Outside Carrington MPA,Bar_1,,12:37,,,,Makebelieve,Caulolatilus,princeps,CPRI,2,No
CAR_010_LEFT_SEG1.MP4,7069,3.9311,1,1.6828,CAR_010,CJ,41.6,,9/27/2019,Outside Carrington MPA,Bar_1,,12:37,,,,Makebelieve,Rhinogobiops,nicholsii,RNIC,1,No
CAR_011_LEFT_SEG1.MP4,13572,7.5475,1,5.8714,CAR_011,CJ,50.3,,9/27/2019,Outside Carrington MPA,Rig_3,,12:55,,,,Makebelieve,Caulolatilus,princeps,CPRI,1,No
CAR_011_LEFT_SEG2.MP4,5495,20.7735,1,19.0974,CAR_011,CJ,50.3,,9/27/2019,Outside Carrington MPA,Rig_3,,12:55,,,,Makebelieve,Citharichthys,sp,,14,No
CAR_011_LEFT_SEG1.MP4,17182,9.5551,1,7.879,CAR_011,CJ,50.3,,9/27/2019,Outside Carrington MPA,Rig_3,,12:55,,,,Makebelieve,Cottidae,sp,,1,No
CAR_012_LEFT_SEG1.MP4,19198,10.6762,1,8.4368,CAR_012,CJ,45.9,,9/27/2019,Outside Carrington MPA,Rig_8,,13:37,,,,Makebelieve,Oxylebius,pictus,OPIC,2,No
CAR_012_LEFT_SEG1.MP4,10783,5.9965,1,3.7571,CAR_012,CJ,45.9,,9/27/2019,Outside Carrington MPA,Rig_8,,13:37,,,,Makebelieve,Rhinogobiops,nicholsii,RNIC,3,No
CAR_012_LEFT_SEG1.MP4,19084,10.6128,1,8.3734,CAR_012,CJ,45.9,,9/27/2019,Outside Carrington MPA,Rig_8,,13:37,,,,Makebelieve,Scorpaenichthys,marmoratus,SMAR,1,No
CAR_012_LEFT_SEG1.MP4,4873,2.7099,1,0.4705,CAR_012,CJ,45.9,,9/27/2019,Outside Carrington MPA,Rig_8,,13:37,,,,Makebelieve,Sebastes,caurinus,SCAU,1,No
CAR_013_LEFT_SEG1.MP4,4986,2.7728,1,0.7875,CAR_013,CJ,30.9,,9/27/2019,Outside Carrington MPA,Rig_1,,13:49,,,,Makebelieve,Chromis,sp,,95,No
CAR_013_LEFT_SEG1.MP4,14259,7.9296,1,5.9443,CAR_013,CJ,30.9,,9/27/2019,Outside Carrington MPA,Rig_1,,13:49,,,,Makebelieve,Sebastes,caurinus,SCAU,1,No
CAR_013_LEFT_SEG1.MP4,7357,4.0913,1,2.106,CAR_013,CJ,30.9,,9/27/2019,Outside Carrington MPA,Rig_1,,13:49,,,,Makebelieve,Sebastes,mystinus,SMYS,1,No
CAR_014_LEFT_SEG2.MP4,7026,21.6249,1,19.5117,CAR_014,CJ,48.6,,10/6/2019,Outside Carrington MPA,Rig_8,,8:35,,,,Makebelieve,Rhinogobiops,nicholsii,RNIC,2,No
CAR_014_LEFT_SEG2.MP4,14530,25.798,1,23.6848,CAR_014,CJ,48.6,,10/6/2019,Outside Carrington MPA,Rig_8,,8:35,,,,Makebelieve,Sebastes,miniatus,SMIN,1,No
CAR_014_LEFT_SEG2.MP4,31658,35.3231,2,3.1848,CAR_014,CJ,48.6,,10/6/2019,Outside Carrington MPA,Rig_8,,8:35,,,,Makebelieve,Sebastes,miniatus,SMIN,2,No
CAR_014_LEFT_SEG2.MP4,2307,19.0006,1,16.8874,CAR_014,CJ,48.6,,10/6/2019,Outside Carrington MPA,Rig_8,,8:35,,,,Makebelieve,Sebastes,semicinctus,SSEM,1,No
CAR_015_LEFT_SEG2.MP4,4674,20.317,1,17.2283,CAR_015,CJ,48.8,,10/6/2019,Outside Carrington MPA,Rig_3,,8:44,,,,Makebelieve,Caulolatilus,princeps,CPRI,1,No
CAR_015_LEFT_SEG2.MP4,15284,26.2173,1,23.1287,CAR_015,CJ,48.8,,10/6/2019,Outside Carrington MPA,Rig_3,,8:44,,,,Makebelieve,Ophiodon,elongatus,OELO,1,No
CAR_015_LEFT_SEG2.MP4,22521,30.2419,1,27.1532,CAR_015,CJ,48.8,,10/6/2019,Outside Carrington MPA,Rig_3,,8:44,,,,Makebelieve,Oxylebius,pictus,OPIC,1,No
CAR_015_LEFT_SEG2.MP4,27088,32.7816,1,29.693,CAR_015,CJ,48.8,,10/6/2019,Outside Carrington MPA,Rig_3,,8:44,,,,Makebelieve,Rhinogobiops,nicholsii,RNIC,4,No
CAR_015_LEFT_SEG2.MP4,2622,19.1758,1,16.0872,CAR_015,CJ,48.8,,10/6/2019,Outside Carrington MPA,Rig_3,,8:44,,,,Makebelieve,Sebastes,carnatus,SCAR,5,No
CAR_015_LEFT_SEG1.MP4,12468,6.9336,1,3.845,CAR_015,CJ,48.8,,10/6/2019,Outside Carrington MPA,Rig_3,,8:44,,,,Makebelieve,Sebastes,caurinus,SCAU,4,No
CAR_015_LEFT_SEG2.MP4,7353,21.8068,1,18.7181,CAR_015,CJ,48.8,,10/6/2019,Outside Carrington MPA,Rig_3,,8:44,,,,Makebelieve,Sebastes,miniatus,SMIN,5,No
CAR_015_LEFT_SEG1.MP4,5564,3.0942,1,0.0056,CAR_015,CJ,48.8,,10/6/2019,Outside Carrington MPA,Rig_3,,8:44,,,,Makebelieve,Sebastes,semicinctus,SSEM,4,No
CAR_015_LEFT_SEG1.MP4,29026,16.1417,1,13.053,CAR_015,CJ,48.8,,10/6/2019,Outside Carrington MPA,Rig_3,,8:44,,,,Makebelieve,Sebastes,serriceps,STRE,1,No
CAR_015_LEFT_SEG1.MP4,27792,15.4554,1,12.3668,CAR_015,CJ,48.8,,10/6/2019,Outside Carrington MPA,Rig_3,,8:44,,,,Makebelieve,Sebastes,spp,,2,No
CAR_016_LEFT_SEG2.MP4,23820,30.9643,1,28.008,CAR_016,CJ,40.4,,10/6/2019,Outside Carrington MPA,Rig_1,,8:53,,,,Makebelieve,Caulolatilus,princeps,CPRI,10,No
CAR_016_LEFT_SEG1.MP4,7514,4.1786,1,1.2223,CAR_016,CJ,40.4,,10/6/2019,Outside Carrington MPA,Rig_1,,8:53,,,,Makebelieve,Ophiodon,elongatus,OELO,2,No
CAR_016_LEFT_SEG1.MP4,5803,3.2271,1,0.2708,CAR_016,CJ,40.4,,10/6/2019,Outside Carrington MPA,Rig_1,,8:53,,,,Makebelieve,Oxylebius,pictus,OPIC,1,No
CAR_016_LEFT_SEG1.MP4,6053,3.3661,1,0.4099,CAR_016,CJ,40.4,,10/6/2019,Outside Carrington MPA,Rig_1,,8:53,,,,Makebelieve,Rhinogobiops,nicholsii,RNIC,2,No
CAR_016_LEFT_SEG1.MP4,23626,13.1387,1,10.1824,CAR_016,CJ,40.4,,10/6/2019,Outside Carrington MPA,Rig_1,,8:53,,,,Makebelieve,Sebastes,caurinus,SCAU,2,No
CAR_016_LEFT_SEG2.MP4,3860,19.8643,1,16.908,CAR_016,CJ,40.4,,10/6/2019,Outside Carrington MPA,Rig_1,,8:53,,,,Makebelieve,Sebastes,miniatus,SMIN,1,No
CAR_016_LEFT_SEG2.MP4,9595,23.0536,1,20.0973,CAR_016,CJ,40.4,,10/6/2019,Outside Carrington MPA,Rig_1,,8:53,,,,Makebelieve,Sebastes,mystinus,SMYS,7,No
CAR_016_LEFT_SEG2.MP4,15014,26.0672,1,23.1109,CAR_016,CJ,40.4,,10/6/2019,Outside Carrington MPA,Rig_1,,8:53,,,,Makebelieve,Semicossyphus,pulcher,,1,No
CAR_017_LEFT_SEG2.MP4,117,17.7828,1,16.0994,CAR_017,CJ,34.3,,10/6/2019,Carrington MPA,Rig_1,,9:44,,,,Makebelieve,Caulolatilus,princeps,CPRI,2,No
CAR_017_LEFT_SEG2.MP4,5799,20.9426,1,19.2592,CAR_017,CJ,34.3,,10/6/2019,Carrington MPA,Rig_1,,9:44,,,,Makebelieve,Trachurus,symmetricus,TSYM,272,No
CAR_018_LEFT_SEG2.MP4,19433,28.5246,1,25.6056,CAR_018,CJ,34.7,N/A,10_06_2019,CARRINGTON_MPA,RIG_3,9:52,,,,,Makebelieve,Caulolatilus,princeps,CPRI,5,No
CAR_018_LEFT_SEG1.MP4,6520,3.6258,1,0.7068,CAR_018,CJ,34.7,N/A,10_06_2019,CARRINGTON_MPA,RIG_3,9:52,,,,,Makebelieve,Ophiodon,elongatus,OELO,1,No
CAR_018_LEFT_SEG1.MP4,14514,8.0714,1,5.1524,CAR_018,CJ,34.7,N/A,10_06_2019,CARRINGTON_MPA,RIG_3,9:52,,,,,Makebelieve,Oxylebius,pictus,OPIC,1,No
CAR_018_LEFT_SEG2.MP4,8644,22.5247,1,19.6057,CAR_018,CJ,34.7,N/A,10_06_2019,CARRINGTON_MPA,RIG_3,9:52,,,,,Makebelieve,Rhinogobiops,nicholsii,RNIC,3,No
CAR_018_LEFT_SEG1.MP4,25716,14.301,1,11.3819,CAR_018,CJ,34.7,N/A,10_06_2019,CARRINGTON_MPA,RIG_3,9:52,,,,,Makebelieve,Sebastes,carnatus,SCAR,1,No
CAR_018_LEFT_SEG1.MP4,18661,10.3776,1,7.4586,CAR_018,CJ,34.7,N/A,10_06_2019,CARRINGTON_MPA,RIG_3,9:52,,,,,Makebelieve,Sebastes,caurinus,SCAU,6,No
CAR_019_LEFT_SEG1.MP4,12032,6.6911,1,3.6976,CAR_019,JZ,36.9,N/A,10_6_2019,CARRINGTON_MPA,RIG_8,10:02,,,,,Makebelieve,Caulolatilus,princeps,CPRI,33,No
CAR_019_LEFT_SEG2.MP4,27995,33.286,2,0.2914,CAR_019,JZ,36.9,N/A,10_6_2019,CARRINGTON_MPA,RIG_8,10:02,,,,,Makebelieve,Caulolatilus,princeps,CPRI,2,No
CAR_019_LEFT_SEG1.MP4,7731,4.2993,1,1.3057,CAR_019,JZ,36.9,N/A,10_6_2019,CARRINGTON_MPA,RIG_8,10:02,,,,,Makebelieve,Ophiodon,elongatus,OELO,1,No
CAR_019_LEFT_SEG2.MP4,19709,28.6781,1,25.6845,CAR_019,JZ,36.9,N/A,10_6_2019,CARRINGTON_MPA,RIG_8,10:02,,,,,Makebelieve,Rhinogobiops,nicholsii,RNIC,1,No
CAR_019_LEFT_SEG1.MP4,12472,6.9358,1,3.9423,CAR_019,JZ,36.9,N/A,10_6_2019,CARRINGTON_MPA,RIG_8,10:02,,,,,Makebelieve,Sebastes,caurinus,SCAU,3,No
CAR_019_LEFT_SEG2.MP4,27728,33.1375,2,0.1429,CAR_019,JZ,36.9,N/A,10_6_2019,CARRINGTON_MPA,RIG_8,10:02,,,,,Makebelieve,Sebastes,caurinus,SCAU,1,No
CAR_019_LEFT_SEG2.MP4,9670,23.0953,1,20.1017,CAR_019,JZ,36.9,N/A,10_6_2019,CARRINGTON_MPA,RIG_8,10:02,,,,,Makebelieve,Semicossyphus,pulcher,SPUL,1,No
CAR_019_LEFT_SEG1.MP4,7731,4.2993,1,1.3057,CAR_019,JZ,36.9,N/A,10_6_2019,CARRINGTON_MPA,RIG_8,10:02,,,,,Makebelieve,Unidentified,sp,,20,No
CAR_020_LEFT_SEG1.MP4,7224,4.0173,1,2.5081,CAR_020,JZ,32.9,N/A,9_21_20,CARRINGTON_MPA,RIG_8,11:23,,,,,Makebelieve,Caulolatilus,princeps,CPRI,21,No
CAR_020_LEFT_SEG2.MP4,29425,34.0813,2,2.5715,CAR_020,JZ,32.9,N/A,9_21_20,CARRINGTON_MPA,RIG_8,11:23,,,,,Makebelieve,Caulolatilus,princeps,CPRI,9,No
CAR_020_LEFT_SEG2.MP4,23538,30.8074,1,29.2982,CAR_020,JZ,32.9,N/A,9_21_20,CARRINGTON_MPA,RIG_8,11:23,,,,,Makebelieve,Chromis,punctipinnis,CPUN,53,No
CAR_020_LEFT_SEG2.MP4,24802,31.5104,2,0.0006,CAR_020,JZ,32.9,N/A,9_21_20,CARRINGTON_MPA,RIG_8,11:23,,,,,Makebelieve,Chromis,punctipinnis,CPUN,13,No
CAR_020_LEFT_SEG1.MP4,19222,10.6896,1,9.1803,CAR_020,JZ,32.9,N/A,9_21_20,CARRINGTON_MPA,RIG_8,11:23,,,,,Makebelieve,Ophiodon,elongatus,OELO,2,No
CAR_020_LEFT_SEG1.MP4,31610,17.5787,1,16.0694,CAR_020,JZ,32.9,N/A,9_21_20,CARRINGTON_MPA,RIG_8,11:23,,,,,Makebelieve,Oxyjulis,californica,OCAL,50,No
CAR_020_LEFT_SEG2.MP4,10130,23.3511,1,21.8418,CAR_020,JZ,32.9,N/A,9_21_20,CARRINGTON_MPA,RIG_8,11:23,,,,,Makebelieve,Rhacochilus,vacca,RVAC,2,No
CAR_020_LEFT_SEG2.MP4,0,17.7177,1,16.2084,CAR_020,JZ,32.9,N/A,9_21_20,CARRINGTON_MPA,RIG_8,11:23,,,,,Makebelieve,Rhinogobiops,nicholsii,RNIC,1,No
CAR_020_LEFT_SEG1.MP4,8073,4.4895,1,2.9802,CAR_020,JZ,32.9,N/A,9_21_20,CARRINGTON_MPA,RIG_8,11:23,,,,,Makebelieve,Sebastes,caurinus,SCAU,4,No
CAR_020_LEFT_SEG2.MP4,26872,32.6615,2,1.1517,CAR_020,JZ,32.9,N/A,9_21_20,CARRINGTON_MPA,RIG_8,11:23,,,,,Makebelieve,Sebastes,caurinus,SCAU,2,No
CAR_020_LEFT_SEG1.MP4,3220,1.7907,1,0.2814,CAR_020,JZ,32.9,N/A,9_21_20,CARRINGTON_MPA,RIG_8,11:23,,,,,Makebelieve,Sebastes,miniatus,SMIN,4,No
CAR_020_LEFT_SEG1.MP4,3650,2.0298,1,0.5205,CAR_020,JZ,32.9,N/A,9_21_20,CARRINGTON_MPA,RIG_8,11:23,,,,,Makebelieve,Sebastes,mystinus,SMYS,11,No
CAR_020_LEFT_SEG2.MP4,27007,32.7366,2,1.2268,CAR_020,JZ,32.9,N/A,9_21_20,CARRINGTON_MPA,RIG_8,11:23,,,,,Makebelieve,Sebastes,mystinus,SMYS,5,No
CAR_020_LEFT_SEG2.MP4,21337,29.5834,1,28.0742,CAR_020,JZ,32.9,N/A,9_21_20,CARRINGTON_MPA,RIG_8,11:23,,,,,Makebelieve,Semicossyphus,pulcher,SPUL,4,No
CAR_020_LEFT_SEG2.MP4,29522,34.1352,2,2.6254,CAR_020,JZ,32.9,N/A,9_21_20,CARRINGTON_MPA,RIG_8,11:23,,,,,Makebelieve,Semicossyphus,pulcher,SPUL,3,No
CAR_020_LEFT_SEG2.MP4,30522,34.6913,2,3.1815,CAR_020,JZ,32.9,N/A,9_21_20,CARRINGTON_MPA,RIG_8,11:23,,,,,Makebelieve,Unidentified,sp,,1,No
CAR_021_LEFT_SEG1.MP4,8880,4.9383,1,0.9621,CAR_021,JZ,30.4,N/A,10_6_2019,CARRINGTON_MPA,RIG_3,11:33,,,,,Makebelieve,Caulolatilus,princeps,CPRI,2,No
CAR_021_LEFT_SEG3.MP4,2803,36.9942,2,3.0169,CAR_021,JZ,30.4,N/A,10_6_2019,CARRINGTON_MPA,RIG_3,11:33,,,,,Makebelieve,Caulolatilus,princeps,CPRI,1,No
CAR_021_LEFT_SEG1.MP4,23985,13.3383,1,9.3621,CAR_021,JZ,30.4,N/A,10_6_2019,CARRINGTON_MPA,RIG_3,11:33,,,,,Makebelieve,Oxylebius,pictus,OPIC,1,No
CAR_021_LEFT_SEG1.MP4,9341,5.1946,1,1.2184,CAR_021,JZ,30.4,N/A,10_6_2019,CARRINGTON_MPA,RIG_3,11:33,,,,,Makebelieve,Sebastes,caurinus,SCAU,1,No
CAR_021_LEFT_SEG2.MP4,30537,34.6997,2,0.7224,CAR_021,JZ,30.4,N/A,10_6_2019,CARRINGTON_MPA,RIG_3,11:33,,,,,Makebelieve,Sebastes,caurinus,SCAU,1,No
CAR_021_LEFT_SEG1.MP4,20935,11.6422,1,7.666,CAR_021,JZ,30.4,N/A,10_6_2019,CARRINGTON_MPA,RIG_3,11:33,,,,,Makebelieve,Sebastes,mystinus,SMYS,1,No
CAR_021_LEFT_SEG2.MP4,467,17.9774,1,14.0012,CAR_021,JZ,30.4,N/A,10_6_2019,CARRINGTON_MPA,RIG_3,11:33,,,,,Makebelieve,Sebastes,serranoidesflavidus,OYT,3,No
CAR_021_LEFT_SEG3.MP4,789,35.8742,2,1.8969,CAR_021,JZ,30.4,N/A,10_6_2019,CARRINGTON_MPA,RIG_3,11:33,,,,,Makebelieve,Sebastes,serranoidesflavidus,OYT,1,No
CAR_021_LEFT_SEG1.MP4,11226,6.2429,1,2.2667,CAR_021,JZ,30.4,N/A,10_6_2019,CARRINGTON_MPA,RIG_3,11:33,,,,,Makebelieve,Semicossyphus,pulcher,SPUL,2,No
CAR_021_LEFT_SEG3.MP4,2407,36.774,2,2.7967,CAR_021,JZ,30.4,N/A,10_6_2019,CARRINGTON_MPA,RIG_3,11:33,,,,,Makebelieve,Semicossyphus,pulcher,SPUL,1,No
CAR_022_LEFT_SEG2.MP4,20700,29.2292,1,27.0637,CAR_022,CJ,52.2,,10/6/2019,Outside Carrington MPA,Rig_1,,11:43,,,,Makebelieve,Caulolatilus,princeps,CPRI,1,No
CAR_022_LEFT_SEG3.MP4,64,35.471,2,3.305,CAR_022,CJ,52.2,,10/6/2019,Outside Carrington MPA,Rig_1,,11:43,,,,Makebelieve,Caulolatilus,princeps,CPRI,2,No
CAR_022_LEFT_SEG1.MP4,20492,11.3958,1,9.2303,CAR_022,CJ,52.2,,10/6/2019,Outside Carrington MPA,Rig_1,,11:43,,,,Makebelieve,Rhinogobiops,nicholsii,RNIC,2,No
CAR_022_LEFT_SEG2.MP4,935,18.2377,1,16.0722,CAR_022,CJ,52.2,,10/6/2019,Outside Carrington MPA,Rig_1,,11:43,,,,Makebelieve,Sebastes,caurinus,SCAU,2,No
CAR_023_LEFT_SEG1.MP4,8439,4.693,1,3.043,CAR_023,CJ,44.2,,10/6/2019,Carrington MPA,BAR_1,,12:32,,,,Makebelieve,Caulolatilus,princeps,CPRI,4,No
CAR_023_LEFT_SEG1.MP4,3389,1.8847,1,0.2347,CAR_023,CJ,44.2,,10/6/2019,Carrington MPA,BAR_1,,12:32,,,,Makebelieve,Ophiodon,elongatus,OELO,1,No
CAR_023_LEFT_SEG1.MP4,14001,7.7861,1,6.1361,CAR_023,CJ,44.2,,10/6/2019,Carrington MPA,BAR_1,,12:32,,,,Makebelieve,Oxylebius,pictus,OPIC,1,No
CAR_023_LEFT_SEG1.MP4,3178,1.7673,1,0.1173,CAR_023,CJ,44.2,,10/6/2019,Carrington MPA,BAR_1,,12:32,,,,Makebelieve,Rhinogobiops,nicholsii,RNIC,1,No
CAR_023_LEFT_SEG1.MP4,20199,11.2329,1,9.5829,CAR_023,CJ,44.2,,10/6/2019,Carrington MPA,BAR_1,,12:32,,,,Makebelieve,Sebastes,caurinus,SCAU,2,No
CAR_023_LEFT_SEG1.MP4,6734,3.7449,1,2.0949,CAR_023,CJ,44.2,,10/6/2019,Carrington MPA,BAR_1,,12:32,,,,Makebelieve,Sebastes,spp,,3,No
CAR_023_LEFT_SEG1.MP4,8004,4.4511,1,2.8011,CAR_023,CJ,44.2,,10/6/2019,Carrington MPA,BAR_1,,12:32,,,,Makebelieve,Semicossyphus,pulcher,,1,No
CAR_024_LEFT_SEG2.MP4,17411,27.4002,1,25.2052,CAR_024,CJ,41.9,,10/6/2019,Outside Carrington MPA,Rig_3,,12:46,,,,Makebelieve,Caulolatilus,princeps,CPRI,4,No
CAR_024_LEFT_SEG2.MP4,21935,29.916,1,27.721,CAR_024,CJ,41.9,,10/6/2019,Outside Carrington MPA,Rig_3,,12:46,,,,Makebelieve,Chromis,punctipinnis,CPUN,1,No
CAR_024_LEFT_SEG1.MP4,21107,11.7378,1,9.5429,CAR_024,CJ,41.9,,10/6/2019,Outside Carrington MPA,Rig_3,,12:46,,,,Makebelieve,Ophiodon,elongatus,OELO,1,No
CAR_024_LEFT_SEG1.MP4,7747,4.3082,1,2.1132,CAR_024,CJ,41.9,,10/6/2019,Outside Carrington MPA,Rig_3,,12:46,,,,Makebelieve,Sebastes,caurinus,SCAU,1,No
CAR_024_LEFT_SEG2.MP4,10630,23.6292,1,21.4342,CAR_024,CJ,41.9,,10/6/2019,Outside Carrington MPA,Rig_3,,12:46,,,,Makebelieve,Sebastes,mystinus,SMYS,41,No
CAR_024_LEFT_SEG1.MP4,28140,15.649,1,13.454,CAR_024,CJ,41.9,,10/6/2019,Outside Carrington MPA,Rig_3,,12:46,,,,Makebelieve,Sebastes,serranoidesflavidus,OYT,3,No
CAR_024_LEFT_SEG1.MP4,13718,7.6287,1,5.4338,CAR_024,CJ,41.9,,10/6/2019,Outside Carrington MPA,Rig_3,,12:46,,,,Makebelieve,Semicossyphus,pulcher,,1,No
CAR_025_LEFT_SEG2.MP4,1360,18.474,1,15.5355,CAR_025,CJ,48.1,,11/1/2019,Carrington MPA,Rig_3,,9:50,,,,Makebelieve,Caulolatilus,princeps,CPRI,6,No
CAR_025_LEFT_SEG1.MP4,6165,3.4284,1,0.4899,CAR_025,CJ,48.1,,11/1/2019,Carrington MPA,Rig_3,,9:50,,,,Makebelieve,Oxylebius,pictus,OPIC,1,No
CAR_025_LEFT_SEG1.MP4,6647,3.6965,1,0.758,CAR_025,CJ,48.1,,11/1/2019,Carrington MPA,Rig_3,,9:50,,,,Makebelieve,Rhinogobiops,nicholsii,RNIC,2,No
CAR_025_LEFT_SEG2.MP4,3745,19.8003,1,16.8618,CAR_025,CJ,48.1,,11/1/2019,Carrington MPA,Rig_3,,9:50,,,,Makebelieve,Sebastes,caurinus,SCAU,11,No
CAR_025_LEFT_SEG1.MP4,30826,17.1427,1,14.2042,CAR_025,CJ,48.1,,11/1/2019,Carrington MPA,Rig_3,,9:50,,,,Makebelieve,Sebastes,mystinus,SMYS,8,No
CAR_025_LEFT_SEG2.MP4,16985,27.1632,1,24.2248,CAR_025,CJ,48.1,,11/1/2019,Carrington MPA,Rig_3,,9:50,,,,Makebelieve,Semicossyphus,pulcher,,1,No
CAR_025_LEFT_SEG2.MP4,30744,34.8148,2,1.8758,CAR_025,CJ,48.1,,11/1/2019,Carrington MPA,Rig_3,,9:50,,,,Makebelieve,Semicossyphus,pulcher,,2,No
CAR_026_LEFT_SEG1.MP4,29130,16.1995,1,14.024,CAR_026,CJ,34.4,N/A,11_01_2019,CARRINGTON_MPA,RIG_8,10:07,,,,,Makebelieve,Caulolatilus,princeps,CPRI,14,No
CAR_026_LEFT_SEG1.MP4,7291,4.0546,1,1.8791,CAR_026,CJ,34.4,N/A,11_01_2019,CARRINGTON_MPA,RIG_8,10:07,,,,,Makebelieve,Chromis,punctipinnis,CPUN,11,No
CAR_026_LEFT_SEG2.MP4,12502,24.6702,1,22.4947,CAR_026,CJ,34.4,N/A,11_01_2019,CARRINGTON_MPA,RIG_8,10:07,,,,,Makebelieve,Ophiodon,elongatus,OELO,1,No
CAR_026_LEFT_SEG1.MP4,31179,17.339,1,15.1635,CAR_026,CJ,34.4,N/A,11_01_2019,CARRINGTON_MPA,RIG_8,10:07,,,,,Makebelieve,Rhacochilus,vacca,,8,No
CAR_026_LEFT_SEG1.MP4,6761,3.7599,1,1.5844,CAR_026,CJ,34.4,N/A,11_01_2019,CARRINGTON_MPA,RIG_8,10:07,,,,,Makebelieve,Rhinogobiops,nicholsii,RNIC,3,No
CAR_026_LEFT_SEG1.MP4,14684,8.1659,1,5.9904,CAR_026,CJ,34.4,N/A,11_01_2019,CARRINGTON_MPA,RIG_8,10:07,,,,,Makebelieve,Sebastes,carnatus,SCAR,2,No
CAR_026_LEFT_SEG1.MP4,16176,8.9957,1,6.8201,CAR_026,CJ,34.4,N/A,11_01_2019,CARRINGTON_MPA,RIG_8,10:07,,,,,Makebelieve,Sebastes,caurinus,SCAU,7,No
CAR_026_LEFT_SEG2.MP4,18198,27.8378,1,25.6623,CAR_026,CJ,34.4,N/A,11_01_2019,CARRINGTON_MPA,RIG_8,10:07,,,,,Makebelieve,Sebastes,miniatus,SMIN,4,No
CAR_026_LEFT_SEG2.MP4,20575,29.1597,1,26.9842,CAR_026,CJ,34.4,N/A,11_01_2019,CARRINGTON_MPA,RIG_8,10:07,,,,,Makebelieve,Sebastes,mystinus,SMYS,21,No
CAR_026_LEFT_SEG1.MP4,5804,3.2277,1,1.0522,CAR_026,CJ,34.4,N/A,11_01_2019,CARRINGTON_MPA,RIG_8,10:07,,,,,Makebelieve,Sebastes,pinniger,SPIN,3,No
CAR_026_LEFT_SEG1.MP4,10342,5.7513,1,3.5758,CAR_026,CJ,34.4,N/A,11_01_2019,CARRINGTON_MPA,RIG_8,10:07,,,,,Makebelieve,Sebastes,rosaceus,SROS,1,No
CAR_026_LEFT_SEG2.MP4,11453,24.0868,1,21.9113,CAR_026,CJ,34.4,N/A,11_01_2019,CARRINGTON_MPA,RIG_8,10:07,,,,,Makebelieve,Sebastes,serranoidesflavidus,OYT,4,No
CAR_026_LEFT_SEG1.MP4,11190,6.2229,1,4.0474,CAR_026,CJ,34.4,N/A,11_01_2019,CARRINGTON_MPA,RIG_8,10:07,,,,,Makebelieve,Sebastes,serriceps,STRE,2,No
CAR_026_LEFT_SEG1.MP4,5896,3.2788,1,1.1033,CAR_026,CJ,34.4,N/A,11_01_2019,CARRINGTON_MPA,RIG_8,10:07,,,,,Makebelieve,Semicossyphus,pulcher,SPUL,2,No
CAR_026_LEFT_SEG1.MP4,25576,14.2231,1,12.0476,CAR_026,CJ,34.4,N/A,11_01_2019,CARRINGTON_MPA,RIG_8,10:07,,,,,Makebelieve,Stereolepis,gigas,SGIG,1,No
CAR_027_LEFT_SEG1.MP4,14760,8.2082,1,6.472,CAR_027,CJ,30.7,,11/1/2019,Carrington_MPA,Rig_1,,10:19,,,,Makebelieve,Caulolatilus,princeps,CPRI,1,No
