drop_id,pisco_code,biomass_kg
ANA_174,bm_CPRI,56
ANA_176,bm_CPRI,8
ANA_177,bm_CPRI,576
ANA_179,bm_CPRI,136
ANA_180,bm_CPRI,16
ANA_183,bm_CPRI,102
ANA_184,bm_CPRI,210
ANA_185,bm_CPRI,6
ANA_186,bm_CPRI,72
ANA_187,bm_CPRI,44
ANA_188,bm_CPRI,168
ANA_189,bm_CPRI,182
ANA_190,bm_CPRI,39
ANA_191,bm_CPRI,48
ANA_192,bm_CPRI,36
ANA_193,bm_CPRI,245
ANA_194,bm_CPRI,9
ANA_195,bm_CPRI,55
ANA_196,bm_CPRI,75
ANA_201,bm_CPRI,44
ANA_204,bm_CPRI,6
ANA_205,bm_CPRI,210
ANA_206,bm_CPRI,88
ANA_207,bm_CPRI,66
ANA_208,bm_CPRI,150
ANA_209,bm_CPRI,110
ANA_210,bm_CPRI,120
ANA_213,bm_CPRI,24
ANA_214,bm_CPRI,175
ANA_215,bm_CPRI,40
ANA_217,bm_CPRI,27
ANA_218,bm_CPRI,240
ANA_219,bm_CPRI,256
ANA_220,bm_CPRI,10
ANA_221,bm_CPRI,100
ANA_222,bm_CPRI,42
ANA_223,bm_CPRI,3
ANA_225,bm_CPRI,95
ANA_226,bm_CPRI,168
ANA_227,bm_CPRI,98
ANA_228,bm_CPRI,52
ANA_230,bm_CPRI,14
ANA_231,bm_CPRI,60
ANA_232,bm_CPRI,8
ANA_234,bm_CPRI,72
ANA_235,bm_CPRI,21
ANA_236,bm_CPRI,272
ANA_237,bm_CPRI,1170
ANA_238,bm_CPRI,203
ANA_239,bm_CPRI,13
ANA_240,bm_CPRI,216
ANA_242,bm_CPRI,190
ANA_243,bm_CPRI,104
ANA_244,bm_CPRI,260
ANA_245,bm_CPRI,63
ANA_246,bm_CPRI,210
ANA_247,bm_CPRI,40
ANA_248,bm_CPRI,408
ANA_250,bm_CPRI,12
ANA_251,bm_CPRI,36
ANA_252,bm_CPRI,26
ANA_253,bm_CPRI,282
ANA_254,bm_CPRI,28
ANA_255,bm_CPRI,78
ANA_256,bm_CPRI,45
ANA_258,bm_CPRI,85
ANA_259,bm_CPRI,55
ANA_260,bm_CPRI,384
ANA_261,bm_CPRI,20
ANA_262,bm_CPRI,12
ANA_264,bm_CPRI,20
ANA_265,bm_CPRI,40
ANA_266,bm_CPRI,414
ANA_267,bm_CPRI,42
ANA_270,bm_CPRI,160
ANA_271,bm_CPRI,598
CAR_001,bm_CPRI,68
CAR_002,bm_CPRI,40
CAR_003,bm_CPRI,462
CAR_004,bm_CPRI,14
CAR_005,bm_CPRI,28
CAR_009,bm_CPRI,536
CAR_010,bm_CPRI,4
CAR_011,bm_CPRI,48
CAR_012,bm_CPRI,4
CAR_014,bm_CPRI,9
CAR_015,bm_CPRI,190
CAR_016,bm_CPRI,160
CAR_017,bm_CPRI,86
CAR_019,bm_CPRI,144
CAR_020,bm_CPRI,450
CAR_021,bm_CPRI,48
CAR_024,bm_CPRI,343
CAR_025,bm_CPRI,174
CAR_026,bm_CPRI,1185
CAR_028,bm_CPRI,784
CAR_029,bm_CPRI,108
CAR_031,bm_CPRI,33
CAR_033,bm_CPRI,5
CAR_034,bm_CPRI,224
CAR_036,bm_CPRI,266
CAR_037,bm_CPRI,189
CAR_042,bm_CPRI,429
CAR_043,bm_CPRI,78
CAR_044,bm_CPRI,3
CAR_045,bm_CPRI,225
CAR_046,bm_CPRI,40
CAR_049,bm_CPRI,42
CAR_050,bm_CPRI,168
CAR_051,bm_CPRI,84
CAR_052,bm_CPRI,56
CAR_055,bm_CPRI,12
CAR_057,bm_CPRI,243
CAR_058,bm_CPRI,30
CAR_059,bm_CPRI,39
CAR_060,bm_CPRI,78
CAR_061,bm_CPRI,51
CAR_062,bm_CPRI,8
CAR_065,bm_CPRI,90
CAR_066,bm_CPRI,40
CAR_067,bm_CPRI,207
CAR_068,bm_CPRI,9
CAR_069,bm_CPRI,225
CAR_071,bm_CPRI,85
CAR_072,bm_CPRI,14
CAR_073,bm_CPRI,40
CAR_074,bm_CPRI,5
CAR_075,bm_CPRI,25
CAR_076,bm_CPRI,65
CAR_077,bm_CPRI,4
CAR_078,bm_CPRI,105
CAR_079,bm_CPRI,25
CAR_080,bm_CPRI,5
CAR_081,bm_CPRI,50
CAR_082,bm_CPRI,30
CAR_083,bm_CPRI,15
CAR_084,bm_CPRI,18
CAR_085,bm_CPRI,25
CAR_086,bm_CPRI,2
CAR_088,bm_CPRI,14
CAR_089,bm_CPRI,8
CAR_092,bm_CPRI,105
CAR_096,bm_CPRI,117
CAR_097,bm_CPRI,26
CAR_099,bm_CPRI,24
CAR_100,bm_CPRI,5
CAR_101,bm_CPRI,341
CAR_102,bm_CPRI,430
CAR_103,bm_CPRI,170
CAR_104,bm_CPRI,85
CAR_105,bm_CPRI,98
CAR_106,bm_CPRI,715
CAR_107,bm_CPRI,12
CAR_108,bm_CPRI,287
CAR_109,bm_CPRI,583
CAR_110,bm_CPRI,220
CAR_113,bm_CPRI,455
CAR_114,bm_CPRI,51
CAR_115,bm_CPRI,168
CAR_116,bm_CPRI,36
CAR_117,bm_CPRI,12
CAR_118,bm_CPRI,250
CAR_121,bm_CPRI,153
CAR_122,bm_CPRI,54
CAR_123,bm_CPRI,16
CAR_124,bm_CPRI,15
CAR_125,bm_CPRI,360
CAR_126,bm_CPRI,78
CAR_127,bm_CPRI,558
CAR_128,bm_CPRI,225
CAR_129,bm_CPRI,126
CAR_130,bm_CPRI,6
CAR_131,bm_CPRI,141
CAR_132,bm_CPRI,374
CAR_133,bm_CPRI,54
CAR_202,bm_CPRI,77
CAR_203,bm_CPRI,264
CAR_205,bm_CPRI,144
CAR_206,bm_CPRI,136
CAR_207,bm_CPRI,12
CAR_208,bm_CPRI,196
CAR_210,bm_CPRI,21
CAR_211,bm_CPRI,112
CAR_212,bm_CPRI,24
CAR_213,bm_CPRI,240
CAR_214,bm_CPRI,99
CAR_215,bm_CPRI,4
CAR_216,bm_CPRI,8
CAR_217,bm_CPRI,84
CAR_218,bm_CPRI,42
CAR_219,bm_CPRI,248
CAR_220,bm_CPRI,119
CAR_221,bm_CPRI,154
CAR_222,bm_CPRI,72
CAR_223,bm_CPRI,36
CAR_224,bm_CPRI,954
CAR_225,bm_CPRI,182
CAR_226,bm_CPRI,32
CAR_227,bm_CPRI,68
CAR_228,bm_CPRI,9
CAR_230,bm_CPRI,240
CAR_231,bm_CPRI,20
CAR_232,bm_CPRI,45
CAR_233,bm_CPRI,28
CAR_234,bm_CPRI,176
CAR_237,bm_CPRI,42
CAR_238,bm_CPRI,120
CAR_240,bm_CPRI,250
CAR_241,bm_CPRI,350
CAR_242,bm_CPRI,180
CAR_243,bm_CPRI,162
CAR_244,bm_CPRI,480
CAR_245,bm_CPRI,152
CAR_246,bm_CPRI,190
CAR_248,bm_CPRI,42
CAR_249,bm_CPRI,136
CAR_250,bm_CPRI,2
CAR_251,bm_CPRI,416
CAR_252,bm_CPRI,310
CAR_254,bm_CPRI,32
CAR_255,bm_CPRI,84
CAR_256,bm_CPRI,500
CAR_257,bm_CPRI,9
CAR_258,bm_CPRI,154
CAR_259,bm_CPRI,68
CAR_260,bm_CPRI,40
CAR_262,bm_CPRI,1298
CAR_263,bm_CPRI,77
CAR_264,bm_CPRI,6
CAR_265,bm_CPRI,320
CAR_266,bm_CPRI,152
CAR_267,bm_CPRI,420
CAR_269,bm_CPRI,35
CAR_271,bm_CPRI,684
CAR_272,bm_CPRI,189
CAR_273,bm_CPRI,275
CAR_274,bm_CPRI,286
CAR_275,bm_CPRI,12
CAR_276,bm_CPRI,152
ANA_001,bm_CPUN,80
ANA_002,bm_CPUN,88
ANA_003,bm_CPUN,259
ANA_004,bm_CPUN,75
ANA_005,bm_CPUN,26
ANA_006,bm_CPUN,8
ANA_007,bm_CPUN,30
ANA_009,bm_CPUN,12
ANA_011,bm_CPUN,4
ANA_013,bm_CPUN,84
ANA_015,bm_CPUN,24
ANA_018,bm_CPUN,7
ANA_019,bm_CPUN,11
ANA_020,bm_CPUN,176
ANA_022,bm_CPUN,1
ANA_023,bm_CPUN,3
ANA_024,bm_CPUN,40
ANA_025,bm_CPUN,64
ANA_026,bm_CPUN,45
ANA_027,bm_CPUN,140
ANA_029,bm_CPUN,3
ANA_031,bm_CPUN,124
ANA_032,bm_CPUN,14
ANA_034,bm_CPUN,66
ANA_035,bm_CPUN,156
ANA_036,bm_CPUN,6
ANA_037,bm_CPUN,90
ANA_040,bm_CPUN,224
ANA_041,bm_CPUN,240
ANA_042,bm_CPUN,126
ANA_043,bm_CPUN,3
ANA_044,bm_CPUN,8
ANA_045,bm_CPUN,14
ANA_046,bm_CPUN,217
ANA_047,bm_CPUN,10
ANA_048,bm_CPUN,210
ANA_050,bm_CPUN,98
ANA_051,bm_CPUN,125
ANA_052,bm_CPUN,24
ANA_054,bm_CPUN,6
ANA_056,bm_CPUN,36
ANA_057,bm_CPUN,78
ANA_058,bm_CPUN,34
ANA_059,bm_CPUN,150
ANA_060,bm_CPUN,76
ANA_061,bm_CPUN,1
ANA_067,bm_CPUN,32
ANA_068,bm_CPUN,150
ANA_070,bm_CPUN,96
ANA_071,bm_CPUN,88
ANA_072,bm_CPUN,30
ANA_073,bm_CPUN,144
ANA_074,bm_CPUN,405
ANA_077,bm_CPUN,68
ANA_078,bm_CPUN,20
ANA_079,bm_CPUN,21
ANA_080,bm_CPUN,2
ANA_081,bm_CPUN,182
ANA_082,bm_CPUN,69
ANA_083,bm_CPUN,252
ANA_084,bm_CPUN,180
ANA_085,bm_CPUN,72
ANA_086,bm_CPUN,9
ANA_087,bm_CPUN,85
ANA_090,bm_CPUN,4
ANA_093,bm_CPUN,135
ANA_094,bm_CPUN,236
ANA_095,bm_CPUN,42
ANA_096,bm_CPUN,48
ANA_097,bm_CPUN,156
ANA_098,bm_CPUN,40
ANA_099,bm_CPUN,63
ANA_100,bm_CPUN,128
ANA_101,bm_CPUN,120
ANA_102,bm_CPUN,3
ANA_103,bm_CPUN,2
ANA_104,bm_CPUN,20
ANA_109,bm_CPUN,2
ANA_110,bm_CPUN,57
ANA_112,bm_CPUN,282
ANA_114,bm_CPUN,176
ANA_116,bm_CPUN,12
ANA_117,bm_CPUN,1
ANA_118,bm_CPUN,26
ANA_119,bm_CPUN,32
ANA_120,bm_CPUN,49
ANA_121,bm_CPUN,7
ANA_122,bm_CPUN,1
ANA_123,bm_CPUN,12
ANA_125,bm_CPUN,90
ANA_126,bm_CPUN,6
ANA_127,bm_CPUN,12
ANA_128,bm_CPUN,4
ANA_130,bm_CPUN,174
ANA_131,bm_CPUN,120
ANA_132,bm_CPUN,174
ANA_133,bm_CPUN,45
ANA_134,bm_CPUN,261
ANA_135,bm_CPUN,42
ANA_136,bm_CPUN,18
ANA_137,bm_CPUN,6
ANA_140,bm_CPUN,25
ANA_144,bm_CPUN,30
ANA_145,bm_CPUN,48
ANA_146,bm_CPUN,120
ANA_147,bm_CPUN,24
ANA_148,bm_CPUN,190
ANA_149,bm_CPUN,88
ANA_150,bm_CPUN,140
ANA_151,bm_CPUN,30
ANA_152,bm_CPUN,54
ANA_154,bm_CPUN,312
ANA_156,bm_CPUN,225
ANA_157,bm_CPUN,96
ANA_159,bm_CPUN,5
ANA_160,bm_CPUN,189
ANA_161,bm_CPUN,240
ANA_162,bm_CPUN,12
ANA_163,bm_CPUN,60
ANA_164,bm_CPUN,135
ANA_165,bm_CPUN,126
ANA_167,bm_CPUN,24
ANA_168,bm_CPUN,30
ANA_169,bm_CPUN,366
ANA_173,bm_CPUN,9
ANA_174,bm_CPUN,56
ANA_176,bm_CPUN,8
ANA_177,bm_CPUN,576
ANA_179,bm_CPUN,136
ANA_180,bm_CPUN,16
ANA_183,bm_CPUN,102
ANA_184,bm_CPUN,210
ANA_185,bm_CPUN,6
ANA_186,bm_CPUN,72
ANA_187,bm_CPUN,44
ANA_188,bm_CPUN,168
ANA_189,bm_CPUN,182
ANA_190,bm_CPUN,39
ANA_191,bm_CPUN,48
ANA_192,bm_CPUN,36
ANA_193,bm_CPUN,245
ANA_194,bm_CPUN,9
ANA_195,bm_CPUN,55
ANA_196,bm_CPUN,75
ANA_201,bm_CPUN,44
ANA_204,bm_CPUN,6
ANA_205,bm_CPUN,210
ANA_206,bm_CPUN,88
ANA_207,bm_CPUN,66
ANA_208,bm_CPUN,150
ANA_209,bm_CPUN,110
ANA_210,bm_CPUN,120
ANA_213,bm_CPUN,24
ANA_214,bm_CPUN,175
ANA_215,bm_CPUN,40
ANA_217,bm_CPUN,27
ANA_218,bm_CPUN,240
ANA_219,bm_CPUN,256
ANA_220,bm_CPUN,10
ANA_221,bm_CPUN,100
ANA_222,bm_CPUN,42
ANA_223,bm_CPUN,3
ANA_225,bm_CPUN,95
ANA_226,bm_CPUN,168
ANA_227,bm_CPUN,98
ANA_228,bm_CPUN,52
ANA_230,bm_CPUN,14
ANA_231,bm_CPUN,60
ANA_232,bm_CPUN,8
ANA_234,bm_CPUN,72
ANA_235,bm_CPUN,21
ANA_236,bm_CPUN,272
ANA_237,bm_CPUN,1170
ANA_238,bm_CPUN,203
ANA_239,bm_CPUN,13
ANA_240,bm_CPUN,216
ANA_242,bm_CPUN,190
ANA_243,bm_CPUN,104
ANA_244,bm_CPUN,260
ANA_245,bm_CPUN,63
ANA_246,bm_CPUN,210
ANA_247,bm_CPUN,40
ANA_248,bm_CPUN,408
ANA_250,bm_CPUN,12
ANA_251,bm_CPUN,36
ANA_252,bm_CPUN,26
ANA_253,bm_CPUN,282
ANA_254,bm_CPUN,28
ANA_255,bm_CPUN,78
ANA_256,bm_CPUN,45
ANA_258,bm_CPUN,85
ANA_259,bm_CPUN,55
ANA_260,bm_CPUN,384
ANA_261,bm_CPUN,20
ANA_262,bm_CPUN,12
ANA_264,bm_CPUN,20
ANA_265,bm_CPUN,40
ANA_266,bm_CPUN,414
ANA_267,bm_CPUN,42
ANA_270,bm_CPUN,160
ANA_271,bm_CPUN,598
CAR_001,bm_CPUN,68
CAR_002,bm_CPUN,40
CAR_003,bm_CPUN,462
CAR_004,bm_CPUN,14
CAR_005,bm_CPUN,28
CAR_009,bm_CPUN,536
CAR_010,bm_CPUN,4
CAR_011,bm_CPUN,48
CAR_012,bm_CPUN,4
CAR_014,bm_CPUN,9
CAR_015,bm_CPUN,190
CAR_016,bm_CPUN,160
CAR_017,bm_CPUN,86
CAR_019,bm_CPUN,144
CAR_020,bm_CPUN,450
CAR_021,bm_CPUN,48
CAR_024,bm_CPUN,343
CAR_025,bm_CPUN,174
CAR_026,bm_CPUN,1185
CAR_028,bm_CPUN,784
CAR_029,bm_CPUN,108
CAR_031,bm_CPUN,33
CAR_033,bm_CPUN,5
CAR_034,bm_CPUN,224
CAR_036,bm_CPUN,266
CAR_037,bm_CPUN,189
CAR_042,bm_CPUN,429
CAR_043,bm_CPUN,78
CAR_044,bm_CPUN,3
CAR_045,bm_CPUN,225
CAR_046,bm_CPUN,40
CAR_049,bm_CPUN,42
CAR_050,bm_CPUN,168
CAR_051,bm_CPUN,84
CAR_052,bm_CPUN,56
CAR_055,bm_CPUN,12
CAR_057,bm_CPUN,243
CAR_058,bm_CPUN,30
CAR_059,bm_CPUN,39
CAR_060,bm_CPUN,78
CAR_061,bm_CPUN,51
CAR_062,bm_CPUN,8
CAR_065,bm_CPUN,90
CAR_066,bm_CPUN,40
CAR_067,bm_CPUN,207
CAR_068,bm_CPUN,9
CAR_069,bm_CPUN,225
CAR_071,bm_CPUN,85
CAR_072,bm_CPUN,14
CAR_073,bm_CPUN,40
CAR_074,bm_CPUN,5
CAR_075,bm_CPUN,25
CAR_076,bm_CPUN,65
CAR_077,bm_CPUN,4
CAR_078,bm_CPUN,105
CAR_079,bm_CPUN,25
CAR_080,bm_CPUN,5
CAR_081,bm_CPUN,50
CAR_082,bm_CPUN,30
CAR_083,bm_CPUN,15
CAR_084,bm_CPUN,18
CAR_085,bm_CPUN,25
CAR_086,bm_CPUN,2
CAR_088,bm_CPUN,14
CAR_089,bm_CPUN,8
CAR_092,bm_CPUN,105
CAR_096,bm_CPUN,117
CAR_097,bm_CPUN,26
CAR_099,bm_CPUN,24
CAR_100,bm_CPUN,5
CAR_101,bm_CPUN,341
CAR_102,bm_CPUN,430
CAR_103,bm_CPUN,170
CAR_104,bm_CPUN,85
CAR_105,bm_CPUN,98
CAR_106,bm_CPUN,715
CAR_107,bm_CPUN,12
CAR_108,bm_CPUN,287
CAR_109,bm_CPUN,583
CAR_110,bm_CPUN,220
CAR_113,bm_CPUN,455
CAR_114,bm_CPUN,51
CAR_115,bm_CPUN,168
CAR_116,bm_CPUN,36
CAR_117,bm_CPUN,12
CAR_118,bm_CPUN,250
CAR_121,bm_CPUN,153
CAR_122,bm_CPUN,54
CAR_123,bm_CPUN,16
CAR_124,bm_CPUN,15
CAR_125,bm_CPUN,360
CAR_126,bm_CPUN,78
CAR_127,bm_CPUN,558
CAR_128,bm_CPUN,225
CAR_129,bm_CPUN,126
CAR_130,bm_CPUN,6
CAR_131,bm_CPUN,141
CAR_132,bm_CPUN,374
CAR_133,bm_CPUN,54
CAR_202,bm_CPUN,77
CAR_203,bm_CPUN,264
CAR_205,bm_CPUN,144
CAR_206,bm_CPUN,136
CAR_207,bm_CPUN,12
CAR_208,bm_CPUN,196
CAR_210,bm_CPUN,21
CAR_211,bm_CPUN,112
CAR_212,bm_CPUN,24
CAR_213,bm_CPUN,240
CAR_214,bm_CPUN,99
CAR_215,bm_CPUN,4
CAR_216,bm_CPUN,8
CAR_217,bm_CPUN,84
CAR_218,bm_CPUN,42
CAR_219,bm_CPUN,248
CAR_220,bm_CPUN,119
CAR_221,bm_CPUN,154
CAR_222,bm_CPUN,72
CAR_223,bm_CPUN,36
CAR_224,bm_CPUN,954
CAR_225,bm_CPUN,182
CAR_226,bm_CPUN,32
CAR_227,bm_CPUN,68
CAR_228,bm_CPUN,9
CAR_230,bm_CPUN,240
CAR_231,bm_CPUN,20
CAR_232,bm_CPUN,45
CAR_233,bm_CPUN,28
CAR_234,bm_CPUN,176
CAR_237,bm_CPUN,42
CAR_238,bm_CPUN,120
CAR_240,bm_CPUN,250
CAR_241,bm_CPUN,350
CAR_242,bm_CPUN,180
CAR_243,bm_CPUN,162
CAR_244,bm_CPUN,480
CAR_245,bm_CPUN,152
CAR_246,bm_CPUN,190
CAR_248,bm_CPUN,42
CAR_249,bm_CPUN,136
CAR_250,bm_CPUN,2
CAR_251,bm_CPUN,416
CAR_252,bm_CPUN,310
CAR_254,bm_CPUN,32
CAR_255,bm_CPUN,84
CAR_256,bm_CPUN,500
CAR_257,bm_CPUN,9
CAR_258,bm_CPUN,154
CAR_259,bm_CPUN,68
CAR_260,bm_CPUN,40
CAR_262,bm_CPUN,1298
CAR_263,bm_CPUN,77
CAR_264,bm_CPUN,6
CAR_265,bm_CPUN,320
CAR_266,bm_CPUN,152
CAR_267,bm_CPUN,420
CAR_269,bm_CPUN,35
CAR_271,bm_CPUN,684
CAR_272,bm_CPUN,189
CAR_273,bm_CPUN,275
CAR_274,bm_CPUN,286
CAR_275,bm_CPUN,12
CAR_276,bm_CPUN,152
ANA_001,bm_CSOR,80
ANA_002,bm_CSOR,88
ANA_003,bm_CSOR,259
ANA_004,bm_CSOR,75
ANA_005,bm_CSOR,26
ANA_006,bm_CSOR,8
ANA_007,bm_CSOR,30
ANA_009,bm_CSOR,12
ANA_011,bm_CSOR,4
ANA_013,bm_CSOR,84
ANA_015,bm_CSOR,24
ANA_018,bm_CSOR,7
ANA_019,bm_CSOR,11
ANA_020,bm_CSOR,176
ANA_022,bm_CSOR,1
ANA_023,bm_CSOR,3
ANA_024,bm_CSOR,40
ANA_025,bm_CSOR,64
ANA_026,bm_CSOR,45
ANA_027,bm_CSOR,140
ANA_029,bm_CSOR,3
ANA_031,bm_CSOR,124
ANA_032,bm_CSOR,14
ANA_034,bm_CSOR,66
ANA_035,bm_CSOR,156
ANA_036,bm_CSOR,6
ANA_037,bm_CSOR,90
ANA_040,bm_CSOR,224
ANA_041,bm_CSOR,240
ANA_042,bm_CSOR,126
ANA_043,bm_CSOR,3
ANA_044,bm_CSOR,8
ANA_045,bm_CSOR,14
ANA_046,bm_CSOR,217
ANA_047,bm_CSOR,10
ANA_048,bm_CSOR,210
ANA_050,bm_CSOR,98
ANA_051,bm_CSOR,125
ANA_052,bm_CSOR,24
ANA_054,bm_CSOR,6
ANA_056,bm_CSOR,36
ANA_057,bm_CSOR,78
ANA_058,bm_CSOR,34
ANA_059,bm_CSOR,150
ANA_060,bm_CSOR,76
ANA_061,bm_CSOR,1
ANA_067,bm_CSOR,32
ANA_068,bm_CSOR,150
ANA_070,bm_CSOR,96
ANA_071,bm_CSOR,88
ANA_072,bm_CSOR,30
ANA_073,bm_CSOR,144
ANA_074,bm_CSOR,405
ANA_077,bm_CSOR,68
ANA_078,bm_CSOR,20
ANA_079,bm_CSOR,21
ANA_080,bm_CSOR,2
ANA_081,bm_CSOR,182
ANA_082,bm_CSOR,69
ANA_083,bm_CSOR,252
ANA_084,bm_CSOR,180
ANA_085,bm_CSOR,72
ANA_086,bm_CSOR,9
ANA_087,bm_CSOR,85
ANA_090,bm_CSOR,4
ANA_093,bm_CSOR,135
ANA_094,bm_CSOR,236
ANA_095,bm_CSOR,42
ANA_096,bm_CSOR,48
ANA_097,bm_CSOR,156
ANA_098,bm_CSOR,40
ANA_099,bm_CSOR,63
ANA_100,bm_CSOR,128
ANA_101,bm_CSOR,120
ANA_102,bm_CSOR,3
ANA_103,bm_CSOR,2
ANA_104,bm_CSOR,20
ANA_109,bm_CSOR,2
ANA_110,bm_CSOR,57
ANA_112,bm_CSOR,282
ANA_114,bm_CSOR,176
ANA_116,bm_CSOR,12
ANA_117,bm_CSOR,1
ANA_118,bm_CSOR,26
ANA_119,bm_CSOR,32
ANA_120,bm_CSOR,49
ANA_121,bm_CSOR,7
ANA_122,bm_CSOR,1
ANA_123,bm_CSOR,12
ANA_125,bm_CSOR,90
ANA_126,bm_CSOR,6
ANA_127,bm_CSOR,12
ANA_128,bm_CSOR,4
ANA_130,bm_CSOR,174
ANA_131,bm_CSOR,120
ANA_132,bm_CSOR,174
ANA_133,bm_CSOR,45
ANA_134,bm_CSOR,261
ANA_135,bm_CSOR,42
ANA_136,bm_CSOR,18
ANA_137,bm_CSOR,6
ANA_140,bm_CSOR,25
ANA_144,bm_CSOR,30
ANA_145,bm_CSOR,48
ANA_146,bm_CSOR,120
ANA_147,bm_CSOR,24
ANA_148,bm_CSOR,190
ANA_149,bm_CSOR,88
ANA_150,bm_CSOR,140
ANA_151,bm_CSOR,30
ANA_152,bm_CSOR,54
ANA_154,bm_CSOR,312
ANA_156,bm_CSOR,225
ANA_157,bm_CSOR,96
ANA_159,bm_CSOR,5
ANA_160,bm_CSOR,189
ANA_161,bm_CSOR,240
ANA_162,bm_CSOR,12
ANA_163,bm_CSOR,60
ANA_164,bm_CSOR,135
ANA_165,bm_CSOR,126
ANA_167,bm_CSOR,24
ANA_168,bm_CSOR,30
ANA_169,bm_CSOR,366
ANA_173,bm_CSOR,9
ANA_174,bm_CSOR,56
ANA_176,bm_CSOR,8
ANA_177,bm_CSOR,576
ANA_179,bm_CSOR,136
ANA_180,bm_CSOR,16
ANA_183,bm_CSOR,102
ANA_184,bm_CSOR,210
ANA_185,bm_CSOR,6
ANA_186,bm_CSOR,72
ANA_187,bm_CSOR,44
ANA_188,bm_CSOR,168
ANA_189,bm_CSOR,182
ANA_190,bm_CSOR,39
ANA_191,bm_CSOR,48
ANA_192,bm_CSOR,36
ANA_193,bm_CSOR,245
ANA_194,bm_CSOR,9
ANA_195,bm_CSOR,55
ANA_196,bm_CSOR,75
ANA_201,bm_CSOR,44
ANA_204,bm_CSOR,6
ANA_205,bm_CSOR,210
ANA_206,bm_CSOR,88
ANA_207,bm_CSOR,66
ANA_208,bm_CSOR,150
ANA_209,bm_CSOR,110
ANA_210,bm_CSOR,120
ANA_213,bm_CSOR,24
ANA_214,bm_CSOR,175
ANA_215,bm_CSOR,40
ANA_217,bm_CSOR,27
ANA_218,bm_CSOR,240
ANA_219,bm_CSOR,256
ANA_220,bm_CSOR,10
ANA_221,bm_CSOR,100
ANA_222,bm_CSOR,42
ANA_223,bm_CSOR,3
ANA_225,bm_CSOR,95
ANA_226,bm_CSOR,168
ANA_227,bm_CSOR,98
ANA_228,bm_CSOR,52
ANA_230,bm_CSOR,14
ANA_231,bm_CSOR,60
ANA_232,bm_CSOR,8
ANA_234,bm_CSOR,72
ANA_235,bm_CSOR,21
ANA_236,bm_CSOR,272
ANA_237,bm_CSOR,1170
ANA_238,bm_CSOR,203
ANA_239,bm_CSOR,13
ANA_240,bm_CSOR,216
ANA_242,bm_CSOR,190
ANA_243,bm_CSOR,104
ANA_244,bm_CSOR,260
ANA_245,bm_CSOR,63
ANA_246,bm_CSOR,210
ANA_247,bm_CSOR,40
ANA_248,bm_CSOR,408
ANA_250,bm_CSOR,12
ANA_251,bm_CSOR,36
ANA_252,bm_CSOR,26
ANA_253,bm_CSOR,282
ANA_254,bm_CSOR,28
ANA_255,bm_CSOR,78
ANA_256,bm_CSOR,45
ANA_258,bm_CSOR,85
ANA_259,bm_CSOR,55
ANA_260,bm_CSOR,384
ANA_261,bm_CSOR,20
ANA_262,bm_CSOR,12
ANA_264,bm_CSOR,20
ANA_265,bm_CSOR,40
ANA_266,bm_CSOR,414
ANA_267,bm_CSOR,42
ANA_270,bm_CSOR,160
ANA_271,bm_CSOR,598
CAR_001,bm_CSOR,68
CAR_002,bm_CSOR,40
CAR_003,bm_CSOR,462
CAR_004,bm_CSOR,14
CAR_005,bm_CSOR,28
CAR_009,bm_CSOR,536
CAR_010,bm_CSOR,4
CAR_011,bm_CSOR,48
CAR_012,bm_CSOR,4
CAR_014,bm_CSOR,9
CAR_015,bm_CSOR,190
CAR_016,bm_CSOR,160
CAR_017,bm_CSOR,86
CAR_019,bm_CSOR,144
CAR_020,bm_CSOR,450
CAR_021,bm_CSOR,48
CAR_024,bm_CSOR,343
CAR_025,bm_CSOR,174
CAR_026,bm_CSOR,1185
CAR_028,bm_CSOR,784
CAR_029,bm_CSOR,108
CAR_031,bm_CSOR,33
CAR_033,bm_CSOR,5
CAR_034,bm_CSOR,224
CAR_036,bm_CSOR,266
CAR_037,bm_CSOR,189
CAR_042,bm_CSOR,429
CAR_043,bm_CSOR,78
CAR_044,bm_CSOR,3
CAR_045,bm_CSOR,225
CAR_046,bm_CSOR,40
CAR_049,bm_CSOR,42
CAR_050,bm_CSOR,168
CAR_051,bm_CSOR,84
CAR_052,bm_CSOR,56
CAR_055,bm_CSOR,12
CAR_057,bm_CSOR,243
CAR_058,bm_CSOR,30
CAR_059,bm_CSOR,39
CAR_060,bm_CSOR,78
CAR_061,bm_CSOR,51
CAR_062,bm_CSOR,8
CAR_065,bm_CSOR,90
CAR_066,bm_CSOR,40
CAR_067,bm_CSOR,207
CAR_068,bm_CSOR,9
CAR_069,bm_CSOR,225
CAR_071,bm_CSOR,85
CAR_072,bm_CSOR,14
CAR_073,bm_CSOR,40
CAR_074,bm_CSOR,5
CAR_075,bm_CSOR,25
CAR_076,bm_CSOR,65
CAR_077,bm_CSOR,4
CAR_078,bm_CSOR,105
CAR_079,bm_CSOR,25
CAR_080,bm_CSOR,5
CAR_081,bm_CSOR,50
CAR_082,bm_CSOR,30
CAR_083,bm_CSOR,15
CAR_084,bm_CSOR,18
CAR_085,bm_CSOR,25
CAR_086,bm_CSOR,2
CAR_088,bm_CSOR,14
CAR_089,bm_CSOR,8
CAR_092,bm_CSOR,105
CAR_096,bm_CSOR,117
CAR_097,bm_CSOR,26
CAR_099,bm_CSOR,24
